Bio Tech/Engg,Cell biology,Chemical,General,Genetics,Nano technology,id_x,patent_id,assignee_id,id_y,type,name_first,name_last,organization
False,False,False,False,True,False,4018714,4018714,4d2cd3ce2ffd8186667faa9d65f3c1d4,4d2cd3ce2ffd8186667faa9d65f3c1d4,2,,,Filtrol Corporation
False,False,False,False,True,False,4018723,4018723,099c2e138f83bf0366539bddfda6b2e2,099c2e138f83bf0366539bddfda6b2e2,2,,,Union Carbide Corporation
False,False,False,False,True,False,4018793,4018793,f206e888c95bebae87bcac214b891bbb,f206e888c95bebae87bcac214b891bbb,2,,,Warner-Lambert Company
False,False,False,False,True,False,4018836,4018836,ebbfd007bf2ee29081bba5dad7dffa83,ebbfd007bf2ee29081bba5dad7dffa83,2,,,UOP Inc.
False,False,False,False,True,False,4019922,4019922,091c71524084f13e4c8c8e078441192e,091c71524084f13e4c8c8e078441192e,2,,,Advance Coatings Co.
False,False,False,False,True,False,4020065,4020065,d35e08011bccccdec085cf75f3f9e635,d35e08011bccccdec085cf75f3f9e635,2,,,Ciba-Geigy Corporation
False,False,False,False,True,False,4020218,4020218,099c2e138f83bf0366539bddfda6b2e2,099c2e138f83bf0366539bddfda6b2e2,2,,,Union Carbide Corporation
False,False,False,False,True,False,4021562,4021562,4ae7f076a1e9c05f7d6ce1745d6e86ba,4ae7f076a1e9c05f7d6ce1745d6e86ba,2,,,Mead Johnson & Company
False,False,False,False,True,False,4022818,4022818,f206e888c95bebae87bcac214b891bbb,f206e888c95bebae87bcac214b891bbb,2,,,Warner-Lambert Company
False,False,False,False,True,False,4025624,4025624,8e9288675d32478fd0e2177f7217ef92,8e9288675d32478fd0e2177f7217ef92,2,,,A. H. Robins Company
False,False,False,False,True,False,4026836,4026836,eafe6c425261d40ff05d14ded63e6527,eafe6c425261d40ff05d14ded63e6527,2,,,Texaco Development Corp. 
False,False,False,False,True,False,4026891,4026891,b66653d47d8e39f3a1d5c392ca5e3a1e,b66653d47d8e39f3a1d5c392ca5e3a1e,3,,,Boehringer Ingelheim GmbH
False,False,False,False,True,False,4026934,4026934,031b354668d5ceefc7b4bb3ba57664d4,031b354668d5ceefc7b4bb3ba57664d4,3,,,Bayer Aktiengesellschaft
False,False,False,False,True,False,4026935,4026935,eafe6c425261d40ff05d14ded63e6527,eafe6c425261d40ff05d14ded63e6527,2,,,Texaco Development Corp. 
False,False,False,False,True,False,4026962,4026962,cb06fa196151d5b95d42d6223611b811,cb06fa196151d5b95d42d6223611b811,7,,,Agence Nationale de Valorisation de la Recherche (ANVAR)
False,False,False,False,True,False,4027021,4027021,5dea6f4f893fe7f46109b06c2ac203fc,5dea6f4f893fe7f46109b06c2ac203fc,2,,,The Upjohn Company
False,False,False,False,True,False,4028263,4028263,0a00649f54947198768fa954f8756563,0a00649f54947198768fa954f8756563,2,,,Colgate-Palmolive Company
False,False,False,False,True,False,4028356,4028356,5dea6f4f893fe7f46109b06c2ac203fc,5dea6f4f893fe7f46109b06c2ac203fc,2,,,The Upjohn Company
False,False,False,False,True,False,4031125,4031125,acc1d0b78aac28dd8ea9f6fb5ca7c3b6,acc1d0b78aac28dd8ea9f6fb5ca7c3b6,2,,,"Merck & Co., Inc."
False,False,False,False,True,False,4033934,4033934,72eadb2d204d05f970daa2c95d403f2c,72eadb2d204d05f970daa2c95d403f2c,4,John,Stonkus,
False,False,False,False,True,False,4033934,4033934,525ae34adb6791102a6b4e3db9bce3b5,525ae34adb6791102a6b4e3db9bce3b5,4,Gerhard K.,Adam,
False,False,False,False,True,False,4033934,4033934,f737014337806f2031ea549ec8e3b94d,f737014337806f2031ea549ec8e3b94d,4,Abe,Berger,
False,False,False,False,True,False,4033958,4033958,1d926739e445a1f2b37e343c7fecc0f2,1d926739e445a1f2b37e343c7fecc0f2,2,,,"E. R. Squibb & Sons, Inc."
False,False,False,False,True,False,4034064,4034064,ef33519ea73cb0a386c93fc35848a6b4,ef33519ea73cb0a386c93fc35848a6b4,2,,,"PPG Industries Ohio, Inc."
False,False,False,False,True,False,4034675,4034675,41c2e1577f2ef6767a70fc9abe3fb1b5,41c2e1577f2ef6767a70fc9abe3fb1b5,6,,,Th United States of America as represented by the Secretary of the Army
False,False,True,False,False,False,4035434,4035434,081507e638fca84980f88a3c3f5cd1fa,081507e638fca84980f88a3c3f5cd1fa,2,,,Mobil Oil Corporation
False,False,False,False,True,False,4036661,4036661,d511ce02801fa5f3b63574d5224579aa,d511ce02801fa5f3b63574d5224579aa,2,,,Chevron Research Company
False,False,False,False,True,False,4036746,4036746,938abd979f5cd25ec5fed6ab7114a696,938abd979f5cd25ec5fed6ab7114a696,2,,,Minerec Corporation
False,False,False,False,True,False,4036781,4036781,1a81425af473614275d40171dccf744f,1a81425af473614275d40171dccf744f,2,,,Petro-Tex Chemical Corporation
False,False,False,False,True,False,4036896,4036896,0a21a0cbd50fe6558b13d773effc9eb1,0a21a0cbd50fe6558b13d773effc9eb1,2,,,Universal Oil Products Company
False,False,False,False,True,False,4038096,4038096,d511ce02801fa5f3b63574d5224579aa,d511ce02801fa5f3b63574d5224579aa,2,,,Chevron Research Company
False,False,False,False,True,False,4038215,4038215,1a81425af473614275d40171dccf744f,1a81425af473614275d40171dccf744f,2,,,Petro-Tex Chemical Corporation
False,False,False,False,True,False,4039472,4039472,7abdc1d3ad847b31eac633b44b9803ac,7abdc1d3ad847b31eac633b44b9803ac,2,,,Standard Oil Company (Indiana)
False,False,False,False,True,False,4039540,4039540,2458e982109b40327f8f0797b4025ae0,2458e982109b40327f8f0797b4025ae0,2,,,Pfizer Inc.
False,False,False,False,True,False,4039543,4039543,1ee8fae2374654bcd82a1d668f50acde,1ee8fae2374654bcd82a1d668f50acde,2,,,Hoffmann-La Roche Inc.
False,False,False,False,True,False,4039564,4039564,ebbfd007bf2ee29081bba5dad7dffa83,ebbfd007bf2ee29081bba5dad7dffa83,2,,,UOP Inc.
False,False,False,False,True,False,4040957,4040957,1fd3554d50234cd6d2aef65819a56181,1fd3554d50234cd6d2aef65819a56181,2,,,The Lummus Company
False,False,False,False,True,False,4041100,4041100,b9bed5c26d82998aae60c288b0ce44c8,b9bed5c26d82998aae60c288b0ce44c8,2,,,Exxon Research & Engineering Co.
False,False,False,False,True,False,4041102,4041102,f317190aaae3d4a1d892fcab07f8c9da,f317190aaae3d4a1d892fcab07f8c9da,2,,,Cities Service Company
False,False,True,False,False,False,4041220,4041220,cb06fa196151d5b95d42d6223611b811,cb06fa196151d5b95d42d6223611b811,7,,,Agence Nationale de Valorisation de la Recherche (ANVAR)
False,False,False,False,True,False,4042573,4042573,d511ce02801fa5f3b63574d5224579aa,d511ce02801fa5f3b63574d5224579aa,2,,,Chevron Research Company
False,False,False,False,True,False,4042642,4042642,8c1812abd34ad2303b6ce64bc113d6ba,8c1812abd34ad2303b6ce64bc113d6ba,2,,,The Goodyear Tire & Rubber Company
False,False,True,False,False,False,4042687,4042687,ff0d796bec57d6e0f01896e2ea1afb98,ff0d796bec57d6e0f01896e2ea1afb98,2,,,"Control Drug, Inc."
False,False,False,False,True,False,4044131,4044131,7471a05bee769c638780dfd56f29aa99,7471a05bee769c638780dfd56f29aa99,2,,,American Home Products Corporation
False,False,False,False,True,False,4045371,4045371,b9bed5c26d82998aae60c288b0ce44c8,b9bed5c26d82998aae60c288b0ce44c8,2,,,Exxon Research & Engineering Co.
False,False,False,False,True,False,4046819,4046819,ebbfd007bf2ee29081bba5dad7dffa83,ebbfd007bf2ee29081bba5dad7dffa83,2,,,UOP Inc.
False,False,False,False,True,False,4048036,4048036,ef33519ea73cb0a386c93fc35848a6b4,ef33519ea73cb0a386c93fc35848a6b4,2,,,"PPG Industries Ohio, Inc."
False,False,False,False,True,False,4048086,4048086,aca8358f38f9eb71191a353a59a96ea9,aca8358f38f9eb71191a353a59a96ea9,2,,,"AIR PRODUCTS AND CHEMICALS, INC."
False,False,False,False,True,False,4048209,4048209,b4b233901892d20ea788400ab07c48f1,b4b233901892d20ea788400ab07c48f1,2,,,Phillips Petroleum Company
False,False,False,False,True,False,4048356,4048356,29a03fd21a4c9b1420a55ecba2105eae,29a03fd21a4c9b1420a55ecba2105eae,2,,,International Business Machines Corporation
False,False,False,False,True,False,4049007,4049007,72fc5c3a9e991321b82b1d6c024d220b,72fc5c3a9e991321b82b1d6c024d220b,2,,,Atlantic Richfield Company
False,False,False,False,True,False,4049422,4049422,c33a22d859d7527f66139661a121c09e,c33a22d859d7527f66139661a121c09e,2,,,United States Borax & Chemical Corporation
False,False,False,False,True,False,4049579,4049579,1a81425af473614275d40171dccf744f,1a81425af473614275d40171dccf744f,2,,,Petro-Tex Chemical Corporation
False,False,False,False,True,False,4049717,4049717,18623cd4afc17ff984c84aa261357b80,18623cd4afc17ff984c84aa261357b80,2,,,American Cyanamid Company 
False,False,False,False,True,False,4049730,4049730,b9bed5c26d82998aae60c288b0ce44c8,b9bed5c26d82998aae60c288b0ce44c8,2,,,Exxon Research & Engineering Co.
False,False,False,False,True,False,4052466,4052466,5dea6f4f893fe7f46109b06c2ac203fc,5dea6f4f893fe7f46109b06c2ac203fc,2,,,The Upjohn Company
False,False,True,False,False,False,4052539,4052539,b9bed5c26d82998aae60c288b0ce44c8,b9bed5c26d82998aae60c288b0ce44c8,2,,,Exxon Research & Engineering Co.
False,False,False,False,True,False,4054591,4054591,7471a05bee769c638780dfd56f29aa99,7471a05bee769c638780dfd56f29aa99,2,,,American Home Products Corporation
False,False,False,False,True,False,4055502,4055502,b4b233901892d20ea788400ab07c48f1,b4b233901892d20ea788400ab07c48f1,2,,,Phillips Petroleum Company
False,False,False,False,True,False,4056520,4056520,bffb4f13a05fa015d4bbc5431416d7c0,bffb4f13a05fa015d4bbc5431416d7c0,2,,,Research Corporation
False,False,False,False,True,False,4056526,4056526,f206e888c95bebae87bcac214b891bbb,f206e888c95bebae87bcac214b891bbb,2,,,Warner-Lambert Company
False,False,False,False,True,False,4056577,4056577,b4b233901892d20ea788400ab07c48f1,b4b233901892d20ea788400ab07c48f1,2,,,Phillips Petroleum Company
False,False,False,False,True,False,4058524,4058524,8c1812abd34ad2303b6ce64bc113d6ba,8c1812abd34ad2303b6ce64bc113d6ba,2,,,The Goodyear Tire & Rubber Company
False,False,False,False,True,False,4058542,4058542,1eabf4ececbb6310a770eba041d4ec03,1eabf4ececbb6310a770eba041d4ec03,2,,,"Halcon International, Inc."
False,False,False,False,True,False,4058616,4058616,b66653d47d8e39f3a1d5c392ca5e3a1e,b66653d47d8e39f3a1d5c392ca5e3a1e,3,,,Boehringer Ingelheim GmbH
False,False,False,False,True,False,4059469,4059469,5724b2d6bb9136fd249e3ef4b80b0d63,5724b2d6bb9136fd249e3ef4b80b0d63,2,,,Libbey-Owens-Ford Company
False,False,False,False,True,False,4059598,4059598,470ff3b4201ae2d92337e0990de26655,470ff3b4201ae2d92337e0990de26655,2,,,Shell Oil Company
False,False,False,True,False,False,4059630,4059630,45aa42f79e7a40ed5fb1f697411616d0,45aa42f79e7a40ed5fb1f697411616d0,2,,,Johns Hopkins Univ. 
True,False,False,False,False,False,4059982,4059982,e450c3134c698d02fe01fff6bfe8cd32,e450c3134c698d02fe01fff6bfe8cd32,2,,,Massachusetts Institute of Technology
False,False,False,False,True,False,4060547,4060547,9fc16c01386581d36640bc4f20184023,9fc16c01386581d36640bc4f20184023,2,,,Monsanto Company
False,False,False,False,True,False,4060630,4060630,e3d2868230848776fe2e1bba46bd4353,e3d2868230848776fe2e1bba46bd4353,2,,,Richardson-Merrell Inc.
False,False,False,False,True,False,4062858,4062858,1d926739e445a1f2b37e343c7fecc0f2,1d926739e445a1f2b37e343c7fecc0f2,2,,,"E. R. Squibb & Sons, Inc."
False,False,False,False,True,False,4062973,4062973,b66653d47d8e39f3a1d5c392ca5e3a1e,b66653d47d8e39f3a1d5c392ca5e3a1e,3,,,Boehringer Ingelheim GmbH
False,False,False,True,False,False,4064015,4064015,8ffcfe70c1378651d1a6151d958acb07,8ffcfe70c1378651d1a6151d958acb07,2,,,"New Brunswick Scientific Co., Inc."
False,False,False,False,True,False,4064037,4064037,081507e638fca84980f88a3c3f5cd1fa,081507e638fca84980f88a3c3f5cd1fa,2,,,Mobil Oil Corporation
False,False,False,False,True,False,4064123,4064123,f206e888c95bebae87bcac214b891bbb,f206e888c95bebae87bcac214b891bbb,2,,,Warner-Lambert Company
False,False,False,False,True,False,4064187,4064187,68f31ecdaa3b3827bbd64e60cd21d9da,68f31ecdaa3b3827bbd64e60cd21d9da,2,,,The Dow Chemical Company
False,False,False,False,True,False,4065453,4065453,af79206e1806fd4a07d0319106bdb450,af79206e1806fd4a07d0319106bdb450,2,,,Endo Laboratories
False,False,False,False,True,False,4065500,4065500,720a51ce088f4d433749ad3514f89328,720a51ce088f4d433749ad3514f89328,2,,,Sterling Drug Inc.
False,False,False,False,True,False,4065618,4065618,7842d4a3c63f3eec2ded513ced2c398f,7842d4a3c63f3eec2ded513ced2c398f,2,,,Eli Lilly and Company
False,False,False,False,True,False,4065621,4065621,7842d4a3c63f3eec2ded513ced2c398f,7842d4a3c63f3eec2ded513ced2c398f,2,,,Eli Lilly and Company
False,False,False,False,True,False,4066510,4066510,e450c3134c698d02fe01fff6bfe8cd32,e450c3134c698d02fe01fff6bfe8cd32,2,,,Massachusetts Institute of Technology
False,False,False,False,True,False,4066575,4066575,1eabf4ececbb6310a770eba041d4ec03,1eabf4ececbb6310a770eba041d4ec03,2,,,"Halcon International, Inc."
False,False,True,False,False,False,4066712,4066712,b4b233901892d20ea788400ab07c48f1,b4b233901892d20ea788400ab07c48f1,2,,,Phillips Petroleum Company
False,False,False,False,True,False,4067828,4067828,099c2e138f83bf0366539bddfda6b2e2,099c2e138f83bf0366539bddfda6b2e2,2,,,Union Carbide Corporation
False,False,False,False,True,False,4067929,4067929,b4b233901892d20ea788400ab07c48f1,b4b233901892d20ea788400ab07c48f1,2,,,Phillips Petroleum Company
False,False,False,False,True,False,4069380,4069380,300784c3ad83d47581cc8ccfdb478491,300784c3ad83d47581cc8ccfdb478491,3,,,Imperial Chemical Industries PLC
False,False,False,False,True,False,4070306,4070306,72fc5c3a9e991321b82b1d6c024d220b,72fc5c3a9e991321b82b1d6c024d220b,2,,,Atlantic Richfield Company
False,False,False,False,True,False,4070391,4070391,a575a126d2d9000c21965755c873cdcb,a575a126d2d9000c21965755c873cdcb,3,,,Enlight Corporation
False,False,False,False,True,False,4071331,4071331,b4b233901892d20ea788400ab07c48f1,b4b233901892d20ea788400ab07c48f1,2,,,Phillips Petroleum Company
False,False,False,True,False,False,4072574,4072574,feb5c26d8cb5d8186a492cb28688cd9a,feb5c26d8cb5d8186a492cb28688cd9a,2,,,The Institute for Cancer Research
False,False,True,False,False,False,4073795,4073795,1ee8fae2374654bcd82a1d668f50acde,1ee8fae2374654bcd82a1d668f50acde,2,,,Hoffmann-La Roche Inc.
False,False,False,False,True,False,4073905,4073905,b66653d47d8e39f3a1d5c392ca5e3a1e,b66653d47d8e39f3a1d5c392ca5e3a1e,3,,,Boehringer Ingelheim GmbH
False,False,False,False,True,False,4073986,4073986,ef33519ea73cb0a386c93fc35848a6b4,ef33519ea73cb0a386c93fc35848a6b4,2,,,"PPG Industries Ohio, Inc."
False,False,False,False,True,False,4074757,4074757,7abdc1d3ad847b31eac633b44b9803ac,7abdc1d3ad847b31eac633b44b9803ac,2,,,Standard Oil Company (Indiana)
False,False,False,False,True,False,4074972,4074972,f7ae2223dc7c46fcdab485b3cf00693e,f7ae2223dc7c46fcdab485b3cf00693e,2,,,American Monitor Corporation
False,False,False,False,True,False,4075169,4075169,e9392087a873d8607cede39e8fbb26e6,e9392087a873d8607cede39e8fbb26e6,2,,,GENERAL ELECTRIC COMPANY
False,False,False,False,True,False,4075174,4075174,e9392087a873d8607cede39e8fbb26e6,e9392087a873d8607cede39e8fbb26e6,2,,,GENERAL ELECTRIC COMPANY
False,False,False,False,True,False,4075191,4075191,41694604715fdcc9dc84eb012322d21f,41694604715fdcc9dc84eb012322d21f,2,,,Burroughs Wellcome Co.
False,False,False,False,True,False,4075202,4075202,5dea6f4f893fe7f46109b06c2ac203fc,5dea6f4f893fe7f46109b06c2ac203fc,2,,,The Upjohn Company
False,False,False,False,True,False,4075222,4075222,7842d4a3c63f3eec2ded513ced2c398f,7842d4a3c63f3eec2ded513ced2c398f,2,,,Eli Lilly and Company
False,False,False,False,True,False,4076938,4076938,d35e08011bccccdec085cf75f3f9e635,d35e08011bccccdec085cf75f3f9e635,2,,,Ciba-Geigy Corporation
False,False,False,False,True,False,4077858,4077858,9bdd23f2da31ab1b1a915c017815f543,9bdd23f2da31ab1b1a915c017815f543,2,,,Celanese Corporation
False,False,False,False,True,False,4077881,4077881,1fd3554d50234cd6d2aef65819a56181,1fd3554d50234cd6d2aef65819a56181,2,,,The Lummus Company
False,False,False,False,True,False,4078062,4078062,1d926739e445a1f2b37e343c7fecc0f2,1d926739e445a1f2b37e343c7fecc0f2,2,,,"E. R. Squibb & Sons, Inc."
False,False,False,False,True,False,4079093,4079093,ebbfd007bf2ee29081bba5dad7dffa83,ebbfd007bf2ee29081bba5dad7dffa83,2,,,UOP Inc.
False,False,False,False,True,False,4080312,4080312,b4b233901892d20ea788400ab07c48f1,b4b233901892d20ea788400ab07c48f1,2,,,Phillips Petroleum Company
False,False,False,False,True,False,4080500,4080500,4ae7f076a1e9c05f7d6ce1745d6e86ba,4ae7f076a1e9c05f7d6ce1745d6e86ba,2,,,Mead Johnson & Company
False,False,False,False,True,False,4080503,4080503,b66653d47d8e39f3a1d5c392ca5e3a1e,b66653d47d8e39f3a1d5c392ca5e3a1e,3,,,Boehringer Ingelheim GmbH
False,False,False,False,True,False,4082712,4082712,3d59102e41ea83a4d5fad70dd1aa648e,3d59102e41ea83a4d5fad70dd1aa648e,2,,,Hooker Chemicals & Plastics Corporation
False,False,False,False,True,False,4082770,4082770,f206e888c95bebae87bcac214b891bbb,f206e888c95bebae87bcac214b891bbb,2,,,Warner-Lambert Company
False,False,False,False,True,False,4082833,4082833,8a58808d1c8b6de992e87ee14cad9039,8a58808d1c8b6de992e87ee14cad9039,2,,,Toth Aluminum Corporation
False,False,False,False,True,False,4082883,4082883,9fec69ee17114877c30d23ade036b26e,9fec69ee17114877c30d23ade036b26e,2,,,"Burlington Industries, Inc."
False,False,True,False,False,False,4083885,4083885,081507e638fca84980f88a3c3f5cd1fa,081507e638fca84980f88a3c3f5cd1fa,2,,,Mobil Oil Corporation
False,False,False,False,True,False,4083890,4083890,68f31ecdaa3b3827bbd64e60cd21d9da,68f31ecdaa3b3827bbd64e60cd21d9da,2,,,The Dow Chemical Company
False,False,False,False,True,False,4085053,4085053,7abdc1d3ad847b31eac633b44b9803ac,7abdc1d3ad847b31eac633b44b9803ac,2,,,Standard Oil Company (Indiana)
False,False,False,False,True,False,4086288,4086288,b4b233901892d20ea788400ab07c48f1,b4b233901892d20ea788400ab07c48f1,2,,,Phillips Petroleum Company
False,False,False,False,True,False,4087552,4087552,2458e982109b40327f8f0797b4025ae0,2458e982109b40327f8f0797b4025ae0,2,,,Pfizer Inc.
False,False,False,False,True,False,4087605,4087605,68f31ecdaa3b3827bbd64e60cd21d9da,68f31ecdaa3b3827bbd64e60cd21d9da,2,,,The Dow Chemical Company
False,False,False,False,True,False,4087606,4087606,7471a05bee769c638780dfd56f29aa99,7471a05bee769c638780dfd56f29aa99,2,,,American Home Products Corporation
False,False,False,True,False,False,4088675,4088675,e450c3134c698d02fe01fff6bfe8cd32,e450c3134c698d02fe01fff6bfe8cd32,2,,,Massachusetts Institute of Technology
False,False,False,False,True,False,4088704,4088704,8907619f28f9161d0fd2a1f24b7712f1,8907619f28f9161d0fd2a1f24b7712f1,2,,,Allied Chemical Corporation
False,False,False,False,True,False,4088813,4088813,b4b233901892d20ea788400ab07c48f1,b4b233901892d20ea788400ab07c48f1,2,,,Phillips Petroleum Company
False,False,False,False,True,False,4089820,4089820,b4b233901892d20ea788400ab07c48f1,b4b233901892d20ea788400ab07c48f1,2,,,Phillips Petroleum Company
False,False,False,False,True,False,4090972,4090972,18623cd4afc17ff984c84aa261357b80,18623cd4afc17ff984c84aa261357b80,2,,,American Cyanamid Company 
False,False,False,False,True,False,4091018,4091018,18623cd4afc17ff984c84aa261357b80,18623cd4afc17ff984c84aa261357b80,2,,,American Cyanamid Company 
False,False,False,False,True,False,4091038,4091038,9fc16c01386581d36640bc4f20184023,9fc16c01386581d36640bc4f20184023,2,,,Monsanto Company
False,False,False,False,True,False,4092455,4092455,18623cd4afc17ff984c84aa261357b80,18623cd4afc17ff984c84aa261357b80,2,,,American Cyanamid Company 
False,False,False,False,True,False,4093669,4093669,031b354668d5ceefc7b4bb3ba57664d4,031b354668d5ceefc7b4bb3ba57664d4,3,,,Bayer Aktiengesellschaft
False,False,False,False,True,False,4093734,4093734,b66653d47d8e39f3a1d5c392ca5e3a1e,b66653d47d8e39f3a1d5c392ca5e3a1e,3,,,Boehringer Ingelheim GmbH
True,False,False,False,False,False,4094640,4094640,6290ca51a26aaa8b1d40437c031a041a,6290ca51a26aaa8b1d40437c031a041a,3,,,Siemens Aktiengesellschaft 
False,False,True,False,False,False,4094646,4094646,cb760c86cf6e80e58cc23b1945fdc73a,cb760c86cf6e80e58cc23b1945fdc73a,2,,,The Baltimore Spice Company
False,False,False,False,True,False,4094662,4094662,c33a22d859d7527f66139661a121c09e,c33a22d859d7527f66139661a121c09e,2,,,United States Borax & Chemical Corporation
False,False,False,False,True,False,4094663,4094663,c33a22d859d7527f66139661a121c09e,c33a22d859d7527f66139661a121c09e,2,,,United States Borax & Chemical Corporation
False,False,False,False,True,False,4094781,4094781,1fd3554d50234cd6d2aef65819a56181,1fd3554d50234cd6d2aef65819a56181,2,,,The Lummus Company
