Emerging low carbon-Additional energy sources,Emerging low carbon-All-purpose,Emerging low carbon-Alternative fuel,Emerging low carbon-Alternative fuel vehicle,Emerging low carbon-Battery,Emerging low carbon-Building technologies,Emerging low carbon-Carbon capture & storage,Emerging low carbon-Electrochemical processes,Emerging low carbon-Energy management,Environmental-Air pollution,Environmental-All-purpose,Environmental-Biological treatment,Environmental-Contaminated land reclamation & remediation,"Environmental-Environmental monitoring, instrumentation and analysis",Environmental-Marine pollution control,Environmental-Noise & vibration control,Environmental-Recovery and recycling,Environmental-Waste management,Environmental-Water supply & waste water treatment,General-,Renewable energy-All-purpose,Renewable energy-Biomass,Renewable energy-Geothermal,Renewable energy-Photovoltaic & solar,Renewable energy-Wave & Tidal,Renewable energy-Wind,id,synbio-Bio Tech/Engg,synbio-Cell biology,synbio-Chemical,synbio-General,synbio-Genetics,synbio-Nano technology
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9243237,False,False,False,False,True,False
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9243240,False,False,False,True,False,False
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9243246,False,False,False,False,True,False
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9243258,False,False,False,False,True,False
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9243260,False,False,False,False,True,False
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9243263,False,False,False,False,True,False
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9243539,False,False,False,False,True,False
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9244717,False,False,False,False,True,False
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9246920,False,False,False,False,True,False
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9247910,False,True,False,False,False,False
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9247959,False,False,False,False,True,False
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9247960,False,False,False,False,True,False
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9248145,False,False,False,True,True,False
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9248152,False,False,False,False,True,False
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9248177,False,False,False,False,True,False
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9248468,False,False,False,False,True,False
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9248627,False,False,False,False,True,False
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,9249076,False,True,False,False,False,False
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9249129,False,False,False,False,True,False
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9249197,False,False,False,False,True,False
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9249201,False,False,False,False,True,False
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9249207,False,False,False,False,True,False
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9249210,False,False,False,False,True,False
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9249218,False,False,False,True,False,False
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9249224,False,False,False,False,True,False
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9249243,False,False,False,False,True,False
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9249275,True,False,False,False,False,False
False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9249306,True,False,False,False,False,False
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9249337,True,False,False,False,False,False
