Renewable energy-All-purpose,Renewable energy-Biomass,Renewable energy-Geothermal,Renewable energy-Photovoltaic & solar,Renewable energy-Wave & Tidal,Renewable energy-Wind,id
False,False,False,True,False,False,4094751
False,False,False,True,False,False,4095118
False,False,False,True,False,False,4095329
False,False,False,True,False,False,4095428
False,False,False,True,False,False,4095429
False,False,False,True,False,False,4095584
False,False,False,True,False,False,4095585
False,True,False,False,False,False,4095958
False,False,False,True,False,False,4095997
False,True,False,False,False,False,4096065
False,False,False,False,True,False,4096370
False,False,False,True,False,False,4096393
False,False,False,True,False,False,4096698
False,False,False,False,True,False,4096756
False,False,False,True,False,False,4096850
False,False,False,True,False,False,4096861
False,False,False,True,False,False,4097308
False,False,False,True,True,False,4097309
False,False,False,True,False,False,4097310
False,False,False,True,False,False,4097311
False,True,False,False,False,False,4097333
False,False,False,True,False,False,4098019
False,False,False,True,False,False,4098259
False,False,False,True,False,False,4098260
False,False,False,True,False,False,4098261
False,False,False,True,False,False,4098262
False,False,False,True,False,False,4098263
False,False,False,True,False,False,4098264
False,False,False,True,False,False,4098265
False,False,False,True,False,False,4098331
False,False,False,True,False,False,4099199
False,False,False,True,False,False,4099338
False,False,True,True,False,False,4099381
False,False,False,True,False,False,4099513
False,False,False,True,False,False,4099514
False,False,False,True,False,False,4099515
False,False,False,True,False,False,4099516
False,False,False,True,False,False,4099517
False,False,False,True,False,False,4099559
False,False,False,True,False,False,4099986
False,False,False,True,False,False,4100051
False,True,False,False,False,False,4100062
False,False,False,True,False,False,4100091
False,False,False,True,False,False,4100330
False,False,False,True,False,False,4100427
False,False,False,True,False,False,4100743
False,False,False,True,False,False,4100755
False,False,False,True,False,False,4100756
False,False,False,True,False,False,4100763
False,False,False,True,False,False,4100914
False,False,False,True,False,False,4100915
False,False,False,True,False,False,4101101
False,False,False,True,False,False,4101341
False,False,False,True,False,False,4101351
False,False,False,True,False,False,4101476
False,False,False,True,False,False,4101923
False,False,False,True,False,False,4101925
False,False,True,False,False,False,4102133
False,False,False,True,False,False,4102324
False,False,False,True,False,False,4102325
False,False,False,True,False,False,4102327
False,False,False,True,False,False,4102328
False,False,False,True,False,False,4102329
False,False,False,True,False,False,4102726
False,False,True,True,False,False,4102741
False,False,False,True,False,False,4102766
False,False,False,True,False,False,4103151
False,False,False,False,True,False,4103224
False,False,False,True,False,False,4103368
False,False,False,True,False,False,4103493
False,False,False,True,False,False,4103673
False,False,False,True,False,False,4103674
False,False,False,True,False,False,4103825
False,False,False,True,False,False,4104076
False,False,False,True,False,False,4104083
False,False,False,True,False,False,4104084
False,False,False,True,False,False,4104091
False,False,False,True,False,False,4104134
False,False,False,True,False,False,4104136
False,False,False,True,False,False,4105014
False,False,False,True,False,False,4105042
False,False,False,True,False,False,4105470
False,False,False,True,False,False,4105471
False,False,False,True,False,False,4105517
False,False,False,True,False,False,4105822
False,False,False,True,False,False,4106047
False,False,False,True,False,False,4106479
False,False,False,True,False,False,4106480
False,False,False,True,False,False,4106481
False,False,False,True,False,False,4106482
False,False,False,True,False,False,4106483
False,False,False,True,False,False,4106484
False,False,False,True,False,False,4106485
False,False,True,False,False,False,4106562
False,False,False,True,False,False,4106692
False,False,False,True,False,False,4106951
False,False,False,True,False,False,4106952
False,False,False,True,False,False,4107000
False,False,False,True,False,False,4107521
False,False,False,True,False,False,4107723
False,False,True,False,False,False,4107987
False,False,False,False,True,False,4107993
False,True,False,False,False,False,4108052
False,False,False,True,False,False,4108154
False,False,False,True,False,False,4108155
False,False,False,True,False,False,4108156
False,False,False,True,False,False,4108157
False,False,False,True,False,False,4108158
False,False,False,True,False,False,4108159
False,False,False,True,False,False,4108160
False,False,False,True,False,False,4108373
False,False,False,True,False,False,4108374
False,False,False,True,False,False,4108684
False,False,False,True,True,False,4108704
False,False,False,True,False,False,4108714
False,False,False,True,False,False,4109271
False,False,False,True,False,False,4109395
False,False,False,True,False,False,4109638
False,False,False,True,False,False,4109639
False,False,False,True,False,False,4109640
False,False,False,True,False,False,4110009
False,False,False,True,False,False,4110122
False,False,False,True,False,False,4110123
False,False,False,True,False,False,4110172
False,False,False,True,False,False,4110174
False,False,False,True,False,False,4110628
False,False,False,False,True,False,4110686
False,False,False,False,True,False,4110751
False,False,False,True,False,False,4110986
False,False,False,True,False,False,4111183
False,False,False,True,False,False,4111184
False,False,False,True,False,False,4111185
False,False,False,True,False,False,4111186
False,False,False,True,False,False,4111187
False,False,False,True,False,False,4111188
False,False,False,True,False,False,4111189
False,False,False,True,False,False,4111259
False,False,False,True,False,False,4111360
False,False,False,True,False,False,4112135
False,False,False,True,False,False,4112311
False,False,False,True,False,False,4112688
False,False,True,False,False,False,4112745
False,False,False,True,False,False,4112917
False,False,False,True,False,False,4112918
False,False,False,True,False,False,4112919
False,False,False,True,False,False,4112920
False,False,False,True,False,False,4112921
False,False,False,True,False,False,4112922
False,False,False,True,False,False,4113004
False,False,False,True,False,False,4113531
False,False,False,True,False,False,4113532
False,False,False,True,True,True,4114046
False,False,False,False,True,False,4114119
False,False,False,True,False,False,4114288
False,False,False,True,False,False,4114593
False,False,False,True,False,False,4114595
False,False,False,True,False,False,4114597
False,False,False,True,False,False,4114598
False,False,False,True,False,False,4114599
False,False,False,True,False,False,4114600
False,False,False,True,False,False,4114685
False,False,False,True,False,False,4115625
False,False,False,True,False,False,4116207
False,False,False,True,False,False,4116219
False,False,False,True,False,False,4116220
False,False,False,True,False,False,4116221
False,False,False,True,False,False,4116222
False,False,False,True,False,False,4116223
False,False,False,True,False,False,4116224
False,False,False,True,False,False,4116225
False,False,False,True,False,False,4116379
False,False,False,True,False,False,4116717
False,False,False,True,False,False,4117202
False,False,False,False,True,False,4117484
False,False,False,True,False,False,4117682
False,False,False,True,False,False,4117828
False,False,False,True,False,False,4117829
False,False,False,True,False,False,4117830
False,False,False,True,False,False,4117831
